chrom	start	end	GC
chr7	78200000	78300000	0.41616
chr7	78300000	78400000	0.42232
chr7	78400000	78500000	0.43922
chr7	78500000	78600000	0.47119
chr7	78600000	78700000	0.44882
chr7	78700000	78800000	0.45368
chr7	78800000	78900000	0.46751
chr7	78900000	79000000	0.47683
chr7	79000000	79100000	0.46487
chr7	79100000	79200000	0.47974
chr7	79200000	79300000	0.46628
chr7	79300000	79400000	0.47257
chr7	79400000	79500000	0.46969
chr7	79500000	79600000	0.50031
chr7	79600000	79700000	0.45751
chr7	79700000	79800000	0.4922
chr7	79800000	79900000	0.49308
chr7	79900000	80000000	0.45364
chr7	80000000	80100000	0.4965
chr7	80100000	80200000	0.47237
chr7	80200000	80300000	0.47819
chr7	80300000	80400000	0.50574
chr7	80400000	80500000	0.46788
chr7	80500000	80600000	0.45436
chr7	80600000	80700000	0.46176
chr7	80700000	80800000	0.46118
chr7	80800000	80900000	0.46138
chr7	80900000	81000000	0.44486
chr7	81000000	81100000	0.46806
chr7	81100000	81200000	0.48199
chr7	81200000	81300000	0.44368
chr7	81300000	81400000	0.44412
chr7	81400000	81500000	0.44212
chr7	81500000	81600000	0.45051
chr7	81600000	81700000	0.46248
chr7	81700000	81800000	0.4364
chr7	81800000	81900000	0.43509
chr7	81900000	82000000	0.4242
chr7	82000000	82100000	0.44907
chr7	82100000	82200000	0.43331
chr7	82200000	82300000	0.47107195003244645
chr7	82300000	82400000	0.44512
chr7	82400000	82500000	0.42284
chr7	82500000	82600000	0.42421
chr7	82600000	82700000	0.40696
chr7	82700000	82800000	0.4431
chr7	82800000	82900000	0.45415
chr7	82900000	83000000	0.42157
chr7	83000000	83100000	0.42773
chr7	83100000	83200000	0.42276
chr7	83200000	83300000	0.40548
chr7	83300000	83400000	0.41144
chr7	83400000	83500000	0.41418
chr7	83500000	83600000	0.42414
chr7	83600000	83700000	0.455
chr7	83700000	83800000	0.43707
chr7	83800000	83900000	0.45093
chr7	83900000	84000000	0.45856
chr7	84000000	84100000	0.45664
chr7	84100000	84200000	0.43896
chr7	84200000	84300000	0.45135
chr7	84300000	84400000	0.44745
chr7	84400000	84500000	0.42234
chr7	84500000	84600000	0.43295
chr7	84600000	84700000	0.39554
chr7	84700000	84800000	0.41413
chr7	84800000	84900000	0.40504
chr7	84900000	85000000	0.37233
chr7	85000000	85100000	0.36727
chr7	85100000	85200000	0.37323
chr7	85200000	85300000	0.36525
chr7	85300000	85400000	0.38036
chr7	85400000	85500000	0.378
chr7	85500000	85600000	0.36467
chr7	85600000	85700000	0.37089
chr7	85700000	85800000	0.35992
chr7	85800000	85900000	0.36353
chr7	85900000	86000000	0.36689
chr7	86000000	86100000	0.38059
chr7	86100000	86200000	0.36896
chr7	86200000	86300000	0.36325
chr7	86300000	86400000	0.34927
chr7	86400000	86500000	0.35584
chr7	86500000	86600000	0.36862
chr7	86600000	86700000	0.36979
chr7	86700000	86800000	0.36282
chr7	86800000	86900000	0.38282
chr7	86900000	87000000	0.37848
chr7	87000000	87100000	0.37526
chr7	87100000	87200000	0.36911
chr7	87200000	87300000	0.37209
chr7	87300000	87400000	0.36217
chr7	87400000	87500000	0.3562
chr7	87500000	87600000	0.37214
chr7	87600000	87700000	0.37785
chr7	87700000	87800000	0.36882
chr7	87800000	87900000	0.35905
chr7	87900000	88000000	0.37826
chr7	88000000	88100000	0.37108
chr7	88100000	88200000	0.37398
chr7	88200000	88300000	0.38196
chr7	88300000	88400000	0.38266
chr7	88400000	88500000	0.38626
chr7	88500000	88600000	0.37948
chr7	88600000	88700000	0.3826
chr7	88700000	88800000	0.37196
chr7	88800000	88900000	0.3881
chr7	88900000	89000000	0.38886
chr7	89000000	89100000	0.40184
chr7	89100000	89200000	0.40001
chr7	89200000	89300000	0.38978
chr7	89300000	89400000	0.40776
chr7	89400000	89500000	0.42755
chr7	89500000	89600000	0.42144
chr7	89600000	89700000	0.41849
chr7	89700000	89800000	0.42461
chr7	89800000	89900000	0.43312
chr7	89900000	90000000	0.4157
chr7	90000000	90100000	0.43031
chr7	90100000	90200000	0.37994
chr7	90200000	90300000	0.42797
chr7	90300000	90400000	0.4217
chr7	90400000	90500000	0.40973
chr7	90500000	90600000	0.38394
chr7	90600000	90700000	0.3783
chr7	90700000	90800000	0.38038
chr7	90800000	90900000	0.37779
chr7	90900000	91000000	0.36967
chr7	91000000	91100000	0.3796
chr7	91100000	91200000	0.3764
chr7	91200000	91300000	0.37591
chr7	91300000	91400000	0.37347
chr7	91400000	91500000	0.37995
chr7	91500000	91600000	0.36771
chr7	91600000	91700000	0.37272
chr7	91700000	91800000	0.37655
chr7	91800000	91900000	0.38327
chr7	91900000	92000000	0.37661
chr7	92000000	92100000	0.39064
chr7	92100000	92200000	0.39913
chr7	92200000	92300000	0.40765
chr7	92300000	92400000	0.40647
chr7	92400000	92500000	0.40451
chr7	92500000	92600000	0.40511
chr7	92600000	92700000	0.40179
chr7	92700000	92800000	0.42491
chr7	92800000	92900000	0.41044
chr7	92900000	93000000	0.41277
chr7	93000000	93100000	0.41574
chr7	93100000	93200000	0.40141
chr7	93200000	93300000	0.39803
chr7	93300000	93400000	0.38607
chr7	93400000	93500000	0.37184
chr7	93500000	93600000	0.37038
chr7	93600000	93700000	0.36235
chr7	93700000	93800000	0.37157
chr7	93800000	93900000	0.364
chr7	93900000	94000000	0.36592
chr7	94000000	94100000	0.36386
chr7	94100000	94200000	0.36027
chr7	94200000	94300000	0.36786
chr7	94300000	94400000	0.37002
chr7	94400000	94500000	0.36445
chr7	94500000	94600000	0.36972
chr7	94600000	94700000	0.37415
chr7	94700000	94800000	0.36788
chr7	94800000	94900000	0.37708
chr7	94900000	95000000	0.37191
chr7	95000000	95100000	0.37343
chr7	95100000	95200000	0.37958
chr7	95200000	95300000	0.37728
chr7	95300000	95400000	0.38562
chr7	95400000	95500000	0.39418
chr7	95500000	95600000	0.39986
chr7	95600000	95700000	0.4019
chr7	95700000	95800000	0.40475
chr7	95800000	95900000	0.40499
chr7	95900000	96000000	0.42222
chr7	96000000	96100000	0.41994
chr7	96100000	96200000	0.42439
chr7	96200000	96300000	0.4444
chr7	96300000	96400000	0.44725
chr7	96400000	96500000	0.44892
chr7	96500000	96600000	0.46071
chr7	96600000	96700000	0.45836
chr7	96700000	96800000	0.46535
chr7	96800000	96900000	0.46419
chr7	96900000	97000000	0.42707
chr7	97000000	97100000	0.40285
chr7	97100000	97200000	0.39397
chr7	97200000	97300000	0.40756
chr7	97300000	97400000	0.47371
chr7	97400000	97500000	0.44573
chr7	97500000	97600000	0.43458
chr7	97600000	97700000	0.39181
chr7	97700000	97800000	0.44056
chr7	97800000	97900000	0.39269
chr7	97900000	98000000	0.40177
chr7	98000000	98100000	0.47842
chr7	98100000	98200000	0.51401
chr7	98200000	98300000	0.38512
chr7	98300000	98400000	0.47143
chr7	98400000	98500000	0.49642
chr7	98500000	98600000	0.47504
chr7	98600000	98700000	0.40673
chr7	98700000	98800000	0.48175
chr7	98800000	98900000	0.51759
chr7	98900000	99000000	0.44629
chr7	99000000	99100000	0.44087
chr7	99100000	99200000	0.4804
chr7	99200000	99300000	0.47607
chr7	99300000	99400000	0.50434
chr7	99400000	99500000	0.50679
chr7	99500000	99600000	0.48955
chr7	99600000	99700000	0.48948
chr7	99700000	99800000	0.45353
chr7	99800000	99900000	0.44609
chr7	99900000	100000000	0.45185
chr7	100000000	100100000	0.47345
chr7	100100000	100200000	0.43826
chr7	100200000	100300000	0.40741
chr7	100300000	100400000	0.4316
chr7	100400000	100500000	0.46438
chr7	100500000	100600000	0.43724
chr7	100600000	100700000	0.43543
chr7	100700000	100800000	0.40859
chr7	100800000	100900000	0.48715
chr7	100900000	101000000	0.50408
chr7	101000000	101100000	0.47341
chr7	101100000	101200000	0.39199
chr7	101200000	101300000	0.40812
chr7	101300000	101400000	0.51249
chr7	101400000	101500000	0.52106
chr7	101500000	101600000	0.45608
chr7	101600000	101700000	0.4411
chr7	101700000	101800000	0.46329
chr7	101800000	101900000	0.47023
chr7	101900000	102000000	0.45341
chr7	102000000	102100000	0.45947
chr7	102100000	102200000	0.40897
chr7	102200000	102300000	0.44454
chr7	102300000	102400000	0.41173
chr7	102400000	102500000	0.43248
chr7	102500000	102600000	0.43327
chr7	102600000	102700000	0.41008
chr7	102700000	102800000	0.39704
chr7	102800000	102900000	0.38456
chr7	102900000	103000000	0.37943
chr7	103000000	103100000	0.3812
chr7	103100000	103200000	0.37441
chr7	103200000	103300000	0.40743
chr7	103300000	103400000	0.37718
chr7	103400000	103500000	0.38729
chr7	103500000	103600000	0.36354
chr7	103600000	103700000	0.36886
chr7	103700000	103800000	0.37095
chr7	103800000	103900000	0.38803
chr7	103900000	104000000	0.39441
chr7	104000000	104100000	0.38893
chr7	104100000	104200000	0.42498
chr7	104200000	104300000	0.42804
chr7	104300000	104400000	0.40635
chr7	104400000	104500000	0.41064
chr7	104500000	104600000	0.40165
chr7	104600000	104700000	0.38484
chr7	104700000	104800000	0.40036
chr7	104800000	104900000	0.39591
chr7	104900000	105000000	0.376
chr7	105000000	105100000	0.38313
chr7	105100000	105200000	0.39676
chr7	105200000	105300000	0.40194
chr7	105300000	105400000	0.41366
chr7	105400000	105500000	0.44384
chr7	105500000	105600000	0.46092
chr7	105600000	105700000	0.45119
chr7	105700000	105800000	0.47042
chr7	105800000	105900000	0.39495
chr7	105900000	106000000	0.3961068846955627
chr7	106000000	106100000	0.3986727778871299
chr7	106100000	106200000	0.39525
chr7	106200000	106300000	0.39112
chr7	106300000	106400000	0.40067
chr7	106400000	106500000	0.38522
chr7	106500000	106600000	0.39556
chr7	106600000	106700000	0.39075
chr7	106700000	106800000	0.38983
chr7	106800000	106900000	0.38681
chr7	106900000	107000000	0.3827
chr7	107000000	107100000	0.39697
chr7	107100000	107200000	0.39679
chr7	107200000	107300000	0.40611
chr7	107300000	107400000	0.42027
chr7	107400000	107500000	0.42207
chr7	107500000	107600000	0.43944
chr7	107600000	107700000	0.44798
chr7	107700000	107800000	0.43998
chr7	107800000	107900000	0.39582
chr7	107900000	108000000	0.38748
chr7	108000000	108100000	0.389
chr7	108100000	108200000	0.38715
chr7	108200000	108300000	0.38485
chr7	108300000	108400000	0.37356
chr7	108400000	108500000	0.39315
chr7	108500000	108600000	0.39903
chr7	108600000	108700000	0.3788
chr7	108700000	108800000	0.39607
chr7	108800000	108900000	0.4081
chr7	108900000	109000000	0.45074
chr7	109000000	109100000	0.44393
chr7	109100000	109200000	0.48165
chr7	109200000	109300000	0.46418
chr7	109300000	109400000	0.40162
chr7	109400000	109500000	0.44429
chr7	109500000	109600000	0.4556
chr7	109600000	109700000	0.42767
chr7	109700000	109800000	0.4452
chr7	109800000	109900000	0.46315
chr7	109900000	110000000	0.43205
chr7	110000000	110100000	0.41424
chr7	110100000	110200000	0.44137
chr7	110200000	110300000	0.45181
chr7	110300000	110400000	0.42147
chr7	110400000	110500000	0.37591
chr7	110500000	110600000	0.37878
chr7	110600000	110700000	0.44437
chr7	110700000	110800000	0.47515
chr7	110800000	110900000	0.4468
chr7	110900000	111000000	0.46234
chr7	111000000	111100000	0.43201
chr7	111100000	111200000	0.4261
chr7	111200000	111300000	0.44631
chr7	111300000	111400000	0.43372
chr7	111400000	111500000	0.45371
chr7	111500000	111600000	0.4543
chr7	111600000	111700000	0.45917
chr7	111700000	111800000	0.46545
chr7	111800000	111900000	0.43936
chr7	111900000	112000000	0.43533
chr7	112000000	112100000	0.38752
chr7	112100000	112200000	0.47149
chr7	112200000	112300000	0.48306
chr7	112300000	112400000	0.47542
chr7	112400000	112500000	0.46078
chr7	112500000	112600000	0.46816
chr7	112600000	112700000	0.44475
chr7	112700000	112800000	0.4669
chr7	112800000	112900000	0.45835
chr7	112900000	113000000	0.45915
chr7	113000000	113100000	0.4594
chr7	113100000	113200000	0.45043
chr7	113200000	113300000	0.47666
chr7	113300000	113400000	0.38804
chr7	113400000	113500000	0.42052
chr7	113500000	113600000	0.39199
chr7	113600000	113700000	0.4408
chr7	113700000	113800000	0.44809
chr7	113800000	113900000	0.43796
chr7	113900000	114000000	0.43322
chr7	114000000	114100000	0.45443
chr7	114100000	114200000	0.44667
chr7	114200000	114300000	0.41022
chr7	114300000	114400000	0.40035
chr7	114400000	114500000	0.37732
chr7	114500000	114600000	0.38309
chr7	114600000	114700000	0.3953
chr7	114700000	114800000	0.44
chr7	114800000	114900000	0.43805
chr7	114900000	115000000	0.42035
chr7	115000000	115100000	0.41002
chr7	115100000	115200000	0.43167
chr7	115200000	115300000	0.43535
chr7	115300000	115400000	0.43322
chr7	115400000	115500000	0.45269
chr7	115500000	115600000	0.41076
chr7	115600000	115700000	0.39404
chr7	115700000	115800000	0.39398
chr7	115800000	115900000	0.40282
chr7	115900000	116000000	0.39447
chr7	116000000	116100000	0.39535
chr7	116100000	116200000	0.48294
chr7	116200000	116300000	0.48572
chr7	116300000	116400000	0.41036
chr7	116400000	116500000	0.42404
chr7	116500000	116600000	0.42989
chr7	116600000	116700000	0.44378
chr7	116700000	116800000	0.43357
chr7	116800000	116900000	0.43067
chr7	116900000	117000000	0.42285
chr7	117000000	117100000	0.43281
chr7	117100000	117200000	0.43082
chr7	117200000	117300000	0.43611
chr7	117300000	117400000	0.45266
chr7	117400000	117500000	0.46502
chr7	117500000	117600000	0.46393
chr7	117600000	117700000	0.4514
chr7	117700000	117800000	0.43225
chr7	117800000	117900000	0.4499
chr7	117900000	118000000	0.43888
chr7	118000000	118100000	0.45653
chr7	118100000	118200000	0.41063
chr7	118200000	118300000	0.42793
chr7	118300000	118400000	0.46108
chr7	118400000	118500000	0.47511
chr7	118500000	118600000	0.47564
chr7	118600000	118700000	0.45657
chr7	118700000	118800000	0.46698
chr7	118800000	118900000	0.46869
chr7	118900000	119000000	0.47256
chr7	119000000	119100000	0.45812
chr7	119100000	119200000	0.44314
chr7	119200000	119300000	0.42412
chr7	119300000	119400000	0.42882
chr7	119400000	119500000	0.4411
chr7	119500000	119600000	0.43151
chr7	119600000	119700000	0.41986
chr7	119700000	119800000	0.42367
chr7	119800000	119900000	0.40889
chr7	119900000	120000000	0.42628
chr7	120000000	120100000	0.42073
chr7	120100000	120200000	0.43652
chr7	120200000	120300000	0.4024
chr7	120300000	120400000	0.40248
chr7	120400000	120500000	0.39087
chr7	120500000	120600000	0.40495
chr7	120600000	120700000	0.42234
chr7	120700000	120800000	0.44564
chr7	120800000	120900000	0.4779
chr7	120900000	121000000	0.44987
chr7	121000000	121100000	0.43919
chr7	121100000	121200000	0.45388
chr7	121200000	121300000	0.43837
chr7	121300000	121400000	0.44127
chr7	121400000	121500000	0.44225
chr7	121500000	121600000	0.4502
chr7	121600000	121700000	0.4206
chr7	121700000	121800000	0.44799
chr7	121800000	121900000	0.46419
chr7	121900000	122000000	0.47903
chr7	122000000	122100000	0.45352
chr7	122100000	122200000	0.46132
chr7	122200000	122300000	0.45579
chr7	122300000	122400000	0.45379
chr7	122400000	122500000	0.46409
chr7	122500000	122600000	0.45331
chr7	122600000	122700000	0.44301
chr7	122700000	122800000	0.45781
chr7	122800000	122900000	0.43811
chr7	122900000	123000000	0.43129
chr7	123000000	123100000	0.45504
chr7	123100000	123200000	0.42786
chr7	123200000	123300000	0.46783
chr7	123300000	123400000	0.4584
chr7	123400000	123500000	0.44037
chr7	123500000	123600000	0.43288
chr7	123600000	123700000	0.41444
chr7	123700000	123800000	0.41898
chr7	123800000	123900000	0.41962
chr7	123900000	124000000	0.4342
chr7	124000000	124100000	0.4201
chr7	124100000	124200000	0.41007
chr7	124200000	124300000	0.42059
chr7	124300000	124400000	0.42113
chr7	124400000	124500000	0.4055
chr7	124500000	124600000	0.40118
chr7	124600000	124700000	0.42187
chr7	124700000	124800000	0.42281
chr7	124800000	124900000	0.42295
chr7	124900000	125000000	0.43874
chr7	125000000	125100000	0.43026
chr7	125100000	125200000	0.4491
chr7	125200000	125300000	0.45052
chr7	125300000	125400000	0.47113
chr7	125400000	125500000	0.48474
chr7	125500000	125600000	0.47813
chr7	125600000	125700000	0.49008
chr7	125700000	125800000	0.46995
chr7	125800000	125900000	0.49202
chr7	125900000	126000000	0.49061
chr7	126000000	126100000	0.50134
chr7	126100000	126200000	0.43528
chr7	126200000	126300000	0.48726
chr7	126300000	126400000	0.46949
chr7	126400000	126500000	0.49466
chr7	126500000	126600000	0.46814
chr7	126600000	126700000	0.46373
chr7	126700000	126800000	0.48835
chr7	126800000	126900000	0.49739
chr7	126900000	127000000	0.48295
chr7	127000000	127100000	0.48457
chr7	127100000	127200000	0.47955
chr7	127200000	127300000	0.48689
chr7	127300000	127400000	0.47831
chr7	127400000	127500000	0.46271
chr7	127500000	127600000	0.44836
chr7	127600000	127700000	0.47083
chr7	127700000	127800000	0.49433
chr7	127800000	127900000	0.49678
chr7	127900000	128000000	0.46551
chr7	128000000	128100000	0.45045
chr7	128100000	128200000	0.46485
chr7	128200000	128300000	0.47136
chr7	128300000	128400000	0.47234
chr7	128400000	128500000	0.43222
chr7	128500000	128600000	0.46144
chr7	128600000	128700000	0.42928
chr7	128700000	128800000	0.43896
chr7	128800000	128900000	0.42124
chr7	128900000	129000000	0.43977
chr7	129000000	129100000	0.43307
chr7	129100000	129200000	0.42084
chr7	129200000	129300000	0.44539
chr7	129300000	129400000	0.43149
chr7	129400000	129500000	0.43538
chr7	129500000	129600000	0.43347
chr7	129600000	129700000	0.45969
chr7	129700000	129800000	0.43855
chr7	129800000	129900000	0.43832
chr7	129900000	130000000	0.44181
chr7	130000000	130100000	0.44257
chr7	130100000	130200000	0.45333
chr7	130200000	130300000	0.47311
chr7	130300000	130400000	0.45746
chr7	130400000	130500000	0.40239
chr7	130500000	130600000	0.44402
chr7	130600000	130700000	0.47989
chr7	130700000	130800000	0.48468
chr7	130800000	130900000	0.45203
chr7	130900000	131000000	0.4649
chr7	131000000	131100000	0.4491444914449145
chr7	131100000	131200000	0.44979
chr7	131200000	131300000	0.43449
chr7	131300000	131400000	0.42765
chr7	131400000	131500000	0.43119
chr7	131500000	131600000	0.46322
chr7	131600000	131700000	0.44455
chr7	131700000	131800000	0.45289
chr7	131800000	131900000	0.46878
chr7	131900000	132000000	0.46098
chr7	132000000	132100000	0.45744
chr7	132100000	132200000	0.45843
chr7	132200000	132300000	0.48264
chr7	132300000	132400000	0.4746
chr7	132400000	132500000	0.47498
chr7	132500000	132600000	0.45981
chr7	132600000	132700000	0.49353
chr7	132700000	132800000	0.50084
chr7	132800000	132900000	0.43887
chr7	132900000	133000000	0.40986
chr7	133000000	133100000	0.47807
chr7	133100000	133200000	0.46832
chr7	133200000	133300000	0.45218
chr7	133300000	133400000	0.43851
chr7	133400000	133500000	0.45019
chr7	133500000	133600000	0.43886
chr7	133600000	133700000	0.45637
chr7	133700000	133800000	0.46725
chr7	133800000	133900000	0.45107
chr7	133900000	134000000	0.45368
chr7	134000000	134100000	0.44577
chr7	134100000	134200000	0.43154
chr7	134200000	134300000	0.43882
chr7	134300000	134400000	0.4267
chr7	134400000	134500000	0.44357
chr7	134500000	134600000	0.43907
chr7	134600000	134700000	0.45794
chr7	134700000	134800000	0.45373
chr7	134800000	134900000	0.44394
chr7	134900000	135000000	0.45078
chr7	135000000	135100000	0.45599
chr7	135100000	135200000	0.46036
chr7	135200000	135300000	0.43916
chr7	135300000	135400000	0.4273
chr7	135400000	135500000	0.45629
chr7	135500000	135600000	0.46259
chr7	135600000	135700000	0.47599
chr7	135700000	135800000	0.44761
chr7	135800000	135900000	0.46181
chr7	135900000	136000000	0.44707
chr7	136000000	136100000	0.45504
chr7	136100000	136200000	0.43089
chr7	136200000	136300000	0.44041
chr7	136300000	136400000	0.43769
chr7	136400000	136500000	0.45366
chr7	136500000	136600000	0.44616
chr7	136600000	136700000	0.43412
chr7	136700000	136800000	0.44314
chr7	136800000	136900000	0.4524
chr7	136900000	137000000	0.46073
chr7	137000000	137100000	0.45425
chr7	137100000	137200000	0.46518
chr7	137200000	137300000	0.47452
chr7	137300000	137400000	0.47103
chr7	137400000	137500000	0.46385
chr7	137500000	137600000	0.45189
chr7	137600000	137700000	0.45334
chr7	137700000	137800000	0.45251
chr7	137800000	137900000	0.44151
chr7	137900000	138000000	0.45594
chr7	138000000	138100000	0.44719
chr7	138100000	138200000	0.44922
chr7	138200000	138300000	0.46243
chr7	138300000	138400000	0.45796
chr7	138400000	138500000	0.45509
chr7	138500000	138600000	0.45505
chr7	138600000	138700000	0.46194
chr7	138700000	138800000	0.46175
chr7	138800000	138900000	0.45873
chr7	138900000	139000000	0.46634
chr7	139000000	139100000	0.5056760563380281
chr7	139100000	139200000	0.49914
chr7	139200000	139300000	0.498
chr7	139300000	139400000	0.48295
chr7	139400000	139500000	0.48205
chr7	139500000	139600000	0.49782
chr7	139600000	139700000	0.50018
chr7	139700000	139800000	0.47143
chr7	139800000	139900000	0.4905
chr7	139900000	140000000	0.50647
chr7	140000000	140100000	0.47579
chr7	140100000	140200000	0.47251
chr7	140200000	140300000	0.4454
chr7	140300000	140400000	0.42263
chr7	140400000	140500000	0.40887
chr7	140500000	140600000	0.40647
chr7	140600000	140700000	0.40188
chr7	140700000	140800000	0.42269
chr7	140800000	140900000	0.46907
chr7	140900000	141000000	0.47757
chr7	141000000	141100000	0.49822
chr7	141100000	141200000	0.49177
chr7	141200000	141300000	0.49867
chr7	141300000	141400000	0.477
chr7	141400000	141500000	0.52943
chr7	141500000	141600000	0.4715
chr7	141600000	141700000	0.5017017017017017
chr7	141700000	141800000	0.48824707846410687
chr7	141800000	141900000	0.50298
chr7	141900000	142000000	0.49935
chr7	142000000	142100000	0.48682
chr7	142100000	142200000	0.4528
chr7	142200000	142300000	0.466
chr7	142300000	142400000	0.4935
chr7	142400000	142500000	0.49673
chr7	142500000	142600000	0.51085
chr7	142600000	142700000	0.49101
chr7	142700000	142800000	0.42578
chr7	142800000	142900000	0.42369
chr7	142900000	143000000	0.48438
chr7	143000000	143100000	0.50136
chr7	143100000	143200000	0.49875
chr7	143200000	143300000	0.40651
chr7	143300000	143400000	0.48552
chr7	143400000	143500000	0.51119
chr7	143500000	143600000	0.4787
chr7	143600000	143700000	0.45305
chr7	143700000	143800000	0.50736
chr7	143800000	143900000	0.47629
chr7	143900000	144000000	0.47663
chr7	144000000	144100000	0.49098
chr7	144100000	144200000	0.49033
chr7	144200000	144300000	0.49415
chr7	144300000	144400000	0.48973
chr7	144400000	144500000	0.50086
chr7	144500000	144600000	0.47471
chr7	144600000	144700000	0.50169
chr7	144700000	144800000	0.5018
chr7	144800000	144900000	0.50885
chr7	144900000	145000000	0.49205
chr7	145000000	145100000	0.49341
chr7	145100000	145200000	0.501
chr7	145200000	145300000	0.51011
chr7	145300000	145400000	0.4928724764224897
chr7	145400000	145441459	
chr8	0	100000	
chr8	100000	200000	
chr8	200000	300000	
chr8	300000	400000	
chr8	400000	500000	
chr8	500000	600000	
chr8	600000	700000	
chr8	700000	800000	
chr8	800000	900000	
chr8	900000	1000000	
chr8	1000000	1100000	
chr8	1100000	1200000	
chr8	1200000	1300000	
chr8	1300000	1400000	
chr8	1400000	1500000	
chr8	1500000	1600000	
chr8	1600000	1700000	
chr8	1700000	1800000	
chr8	1800000	1900000	
chr8	1900000	2000000	
chr8	2000000	2100000	
chr8	2100000	2200000	
chr8	2200000	2300000	
chr8	2300000	2400000	
chr8	2400000	2500000	
chr8	2500000	2600000	
chr8	2600000	2700000	
chr8	2700000	2800000	
chr8	2800000	2900000	
chr8	2900000	3000000	
chr8	3000000	3100000	0.42265
chr8	3100000	3200000	0.41342
chr8	3200000	3300000	0.44166
chr8	3300000	3400000	0.45855
chr8	3400000	3500000	0.47936
chr8	3500000	3600000	0.46993
chr8	3600000	3700000	0.48657
chr8	3700000	3800000	0.43695
chr8	3800000	3900000	0.41348
chr8	3900000	4000000	0.4241
chr8	4000000	4100000	0.41509
chr8	4100000	4200000	0.44422
chr8	4200000	4300000	0.49225
chr8	4300000	4400000	0.44076
chr8	4400000	4500000	0.43259
chr8	4500000	4600000	0.41976
chr8	4600000	4700000	0.40753
chr8	4700000	4800000	0.39437
chr8	4800000	4900000	0.40993
chr8	4900000	5000000	0.40135
chr8	5000000	5100000	0.37518
chr8	5100000	5200000	0.38223
chr8	5200000	5300000	0.38764
chr8	5300000	5400000	0.38086
chr8	5400000	5500000	0.37638
chr8	5500000	5600000	0.38605
chr8	5600000	5700000	0.37231
chr8	5700000	5800000	0.36895
chr8	5800000	5900000	0.36763
chr8	5900000	6000000	0.37013
chr8	6000000	6100000	0.36174
chr8	6100000	6200000	0.36474
chr8	6200000	6300000	0.36463
chr8	6300000	6400000	0.35823
chr8	6400000	6500000	0.37378
chr8	6500000	6600000	0.37446
chr8	6600000	6700000	0.36954
chr8	6700000	6800000	0.37454
chr8	6800000	6900000	0.36653
chr8	6900000	7000000	0.36706
chr8	7000000	7100000	0.37776
chr8	7100000	7200000	0.36983
chr8	7200000	7300000	0.36361
chr8	7300000	7400000	0.37919
chr8	7400000	7500000	0.36644
chr8	7500000	7600000	0.37685
chr8	7600000	7700000	0.38233
chr8	7700000	7800000	0.36986
chr8	7800000	7900000	0.3803
chr8	7900000	8000000	0.37435
chr8	8000000	8100000	0.39315
chr8	8100000	8200000	0.4069
chr8	8200000	8300000	0.40992
chr8	8300000	8400000	0.42389
chr8	8400000	8500000	0.42867
chr8	8500000	8600000	0.44166
chr8	8600000	8700000	0.44212
chr8	8700000	8800000	0.44904
chr8	8800000	8900000	0.44156
chr8	8900000	9000000	0.43058
chr8	9000000	9100000	0.42256
chr8	9100000	9200000	0.42688
chr8	9200000	9300000	0.42428
chr8	9300000	9400000	0.41759
chr8	9400000	9500000	0.41375
chr8	9500000	9600000	0.40729
chr8	9600000	9700000	0.41519
chr8	9700000	9800000	0.42462
chr8	9800000	9900000	0.41786
chr8	9900000	10000000	0.42368
chr8	10000000	10100000	0.4241
chr8	10100000	10200000	0.43552
chr8	10200000	10300000	0.42588
chr8	10300000	10400000	0.43196
chr8	10400000	10500000	0.44495
chr8	10500000	10600000	0.45391
chr8	10600000	10700000	0.4459
chr8	10700000	10800000	0.45001
chr8	10800000	10900000	0.46237
chr8	10900000	11000000	0.47563
chr8	11000000	11100000	0.47079
chr8	11100000	11200000	0.47016
chr8	11200000	11300000	0.47693
chr8	11300000	11400000	0.48807
chr8	11400000	11500000	0.49325
chr8	11500000	11600000	0.49966
chr8	11600000	11700000	0.45981
chr8	11700000	11800000	0.48756
chr8	11800000	11900000	0.47799
chr8	11900000	12000000	0.47559
chr8	12000000	12100000	0.47084
chr8	12100000	12200000	0.48047
chr8	12200000	12300000	0.47993
chr8	12300000	12400000	0.47825
chr8	12400000	12500000	0.47565
chr8	12500000	12600000	0.46754
chr8	12600000	12700000	0.47188
chr8	12700000	12800000	0.48363
chr8	12800000	12900000	0.502
chr8	12900000	13000000	0.51609
chr8	13000000	13100000	0.49449
chr8	13100000	13200000	0.48104
chr8	13200000	13300000	0.4869
chr8	13300000	13400000	0.48674
chr8	13400000	13500000	0.49871
chr8	13500000	13600000	0.48435
chr8	13600000	13700000	0.49112
chr8	13700000	13800000	0.44832
chr8	13800000	13900000	0.43667
chr8	13900000	14000000	0.47492
chr8	14000000	14100000	0.45116
chr8	14100000	14200000	0.44019
chr8	14200000	14300000	0.45187
chr8	14300000	14400000	0.4487
chr8	14400000	14500000	0.44855
chr8	14500000	14600000	0.44664
chr8	14600000	14700000	0.46183
chr8	14700000	14800000	0.44937
chr8	14800000	14900000	0.46038
chr8	14900000	15000000	0.50408
chr8	15000000	15100000	0.48263
chr8	15100000	15200000	0.44571
chr8	15200000	15300000	0.44262
chr8	15300000	15400000	0.42677
chr8	15400000	15500000	0.4118
chr8	15500000	15600000	0.41803
chr8	15600000	15700000	0.42072
