path,SampleName,label
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383612_hippocampus-p001-cb_072.contacts.pairs.txt.gz,GSM4383612_hippocampus-p001-cb_072,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383613_hippocampus-p001-cb_073.contacts.pairs.txt.gz,GSM4383613_hippocampus-p001-cb_073,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383614_hippocampus-p001-cb_074.contacts.pairs.txt.gz,GSM4383614_hippocampus-p001-cb_074,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383615_hippocampus-p001-cb_075.contacts.pairs.txt.gz,GSM4383615_hippocampus-p001-cb_075,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383616_hippocampus-p001-cb_076.contacts.pairs.txt.gz,GSM4383616_hippocampus-p001-cb_076,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383617_hippocampus-p001-cb_077.contacts.pairs.txt.gz,GSM4383617_hippocampus-p001-cb_077,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383618_hippocampus-p001-cb_078.contacts.pairs.txt.gz,GSM4383618_hippocampus-p001-cb_078,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383619_hippocampus-p001-cb_079.contacts.pairs.txt.gz,GSM4383619_hippocampus-p001-cb_079,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383620_hippocampus-p001-cb_080.contacts.pairs.txt.gz,GSM4383620_hippocampus-p001-cb_080,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383621_hippocampus-p001-cb_081.contacts.pairs.txt.gz,GSM4383621_hippocampus-p001-cb_081,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383622_hippocampus-p001-cb_082.contacts.pairs.txt.gz,GSM4383622_hippocampus-p001-cb_082,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383623_hippocampus-p001-cb_083.contacts.pairs.txt.gz,GSM4383623_hippocampus-p001-cb_083,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383624_hippocampus-p001-cb_084.contacts.pairs.txt.gz,GSM4383624_hippocampus-p001-cb_084,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383625_hippocampus-p001-cb_085.contacts.pairs.txt.gz,GSM4383625_hippocampus-p001-cb_085,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383626_hippocampus-p001-cb_086.contacts.pairs.txt.gz,GSM4383626_hippocampus-p001-cb_086,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383627_hippocampus-p001-cb_087.contacts.pairs.txt.gz,GSM4383627_hippocampus-p001-cb_087,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383628_hippocampus-p001-cb_088.contacts.pairs.txt.gz,GSM4383628_hippocampus-p001-cb_088,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383629_hippocampus-p001-cb_089.contacts.pairs.txt.gz,GSM4383629_hippocampus-p001-cb_089,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383630_hippocampus-p001-cb_090.contacts.pairs.txt.gz,GSM4383630_hippocampus-p001-cb_090,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383631_hippocampus-p001-cb_091.contacts.pairs.txt.gz,GSM4383631_hippocampus-p001-cb_091,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383632_hippocampus-p001-cb_092.contacts.pairs.txt.gz,GSM4383632_hippocampus-p001-cb_092,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383633_hippocampus-p001-cb_093.contacts.pairs.txt.gz,GSM4383633_hippocampus-p001-cb_093,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383634_hippocampus-p001-cb_094.contacts.pairs.txt.gz,GSM4383634_hippocampus-p001-cb_094,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383635_hippocampus-p001-cb_095.contacts.pairs.txt.gz,GSM4383635_hippocampus-p001-cb_095,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383636_hippocampus-p001-cb_096.contacts.pairs.txt.gz,GSM4383636_hippocampus-p001-cb_096,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383637_hippocampus-p001-cb_097.contacts.pairs.txt.gz,GSM4383637_hippocampus-p001-cb_097,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383638_hippocampus-p001-cb_098.contacts.pairs.txt.gz,GSM4383638_hippocampus-p001-cb_098,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383639_hippocampus-p001-cb_099.contacts.pairs.txt.gz,GSM4383639_hippocampus-p001-cb_099,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383640_hippocampus-p001-cb_100.contacts.pairs.txt.gz,GSM4383640_hippocampus-p001-cb_100,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383641_hippocampus-p001-cb_101.contacts.pairs.txt.gz,GSM4383641_hippocampus-p001-cb_101,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383642_hippocampus-p001-cb_102.contacts.pairs.txt.gz,GSM4383642_hippocampus-p001-cb_102,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383643_hippocampus-p001-cb_103.contacts.pairs.txt.gz,GSM4383643_hippocampus-p001-cb_103,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383644_hippocampus-p001-cb_104.contacts.pairs.txt.gz,GSM4383644_hippocampus-p001-cb_104,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383645_hippocampus-p001-cb_105.contacts.pairs.txt.gz,GSM4383645_hippocampus-p001-cb_105,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383646_hippocampus-p001-cb_106.contacts.pairs.txt.gz,GSM4383646_hippocampus-p001-cb_106,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383647_hippocampus-p001-cb_107.contacts.pairs.txt.gz,GSM4383647_hippocampus-p001-cb_107,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383648_hippocampus-p001-cb_108.contacts.pairs.txt.gz,GSM4383648_hippocampus-p001-cb_108,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383649_hippocampus-p001-cb_109.contacts.pairs.txt.gz,GSM4383649_hippocampus-p001-cb_109,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383650_hippocampus-p001-cb_110.contacts.pairs.txt.gz,GSM4383650_hippocampus-p001-cb_110,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383651_hippocampus-p001-cb_111.contacts.pairs.txt.gz,GSM4383651_hippocampus-p001-cb_111,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383652_hippocampus-p001-cb_112.contacts.pairs.txt.gz,GSM4383652_hippocampus-p001-cb_112,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383653_hippocampus-p001-cb_113.contacts.pairs.txt.gz,GSM4383653_hippocampus-p001-cb_113,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383654_hippocampus-p001-cb_114.contacts.pairs.txt.gz,GSM4383654_hippocampus-p001-cb_114,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383655_hippocampus-p001-cb_115.contacts.pairs.txt.gz,GSM4383655_hippocampus-p001-cb_115,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383656_hippocampus-p001-cb_116.contacts.pairs.txt.gz,GSM4383656_hippocampus-p001-cb_116,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383657_hippocampus-p001-cb_117.contacts.pairs.txt.gz,GSM4383657_hippocampus-p001-cb_117,Neonatal Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383658_hippocampus-p001-cb_118.contacts.pairs.txt.gz,GSM4383658_hippocampus-p001-cb_118,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383659_hippocampus-p001-cb_119.contacts.pairs.txt.gz,GSM4383659_hippocampus-p001-cb_119,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383660_hippocampus-p001-cb_120.contacts.pairs.txt.gz,GSM4383660_hippocampus-p001-cb_120,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383661_hippocampus-p001-cb_121.contacts.pairs.txt.gz,GSM4383661_hippocampus-p001-cb_121,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383662_hippocampus-p001-cb_122.contacts.pairs.txt.gz,GSM4383662_hippocampus-p001-cb_122,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383663_hippocampus-p001-cb_123.contacts.pairs.txt.gz,GSM4383663_hippocampus-p001-cb_123,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383664_hippocampus-p001-cb_124.contacts.pairs.txt.gz,GSM4383664_hippocampus-p001-cb_124,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383665_hippocampus-p001-cb_125.contacts.pairs.txt.gz,GSM4383665_hippocampus-p001-cb_125,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383666_hippocampus-p001-cb_126.contacts.pairs.txt.gz,GSM4383666_hippocampus-p001-cb_126,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383667_hippocampus-p001-cb_127.contacts.pairs.txt.gz,GSM4383667_hippocampus-p001-cb_127,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383668_hippocampus-p001-cb_128.contacts.pairs.txt.gz,GSM4383668_hippocampus-p001-cb_128,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383669_hippocampus-p001-cb_129.contacts.pairs.txt.gz,GSM4383669_hippocampus-p001-cb_129,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383670_hippocampus-p001-cb_130.contacts.pairs.txt.gz,GSM4383670_hippocampus-p001-cb_130,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383671_hippocampus-p001-cb_131.contacts.pairs.txt.gz,GSM4383671_hippocampus-p001-cb_131,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383672_hippocampus-p001-cb_132.contacts.pairs.txt.gz,GSM4383672_hippocampus-p001-cb_132,Neonatal Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383673_hippocampus-p001-cb_133.contacts.pairs.txt.gz,GSM4383673_hippocampus-p001-cb_133,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383674_hippocampus-p001-cb_134.contacts.pairs.txt.gz,GSM4383674_hippocampus-p001-cb_134,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383675_hippocampus-p001-cb_135.contacts.pairs.txt.gz,GSM4383675_hippocampus-p001-cb_135,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383676_hippocampus-p001-cb_136.contacts.pairs.txt.gz,GSM4383676_hippocampus-p001-cb_136,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383677_hippocampus-p001-cb_137.contacts.pairs.txt.gz,GSM4383677_hippocampus-p001-cb_137,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383678_hippocampus-p001-cb_138.contacts.pairs.txt.gz,GSM4383678_hippocampus-p001-cb_138,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383679_hippocampus-p001-cb_139.contacts.pairs.txt.gz,GSM4383679_hippocampus-p001-cb_139,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383680_hippocampus-p001-cb_140.contacts.pairs.txt.gz,GSM4383680_hippocampus-p001-cb_140,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383681_hippocampus-p001-cb_141.contacts.pairs.txt.gz,GSM4383681_hippocampus-p001-cb_141,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383682_hippocampus-p001-cb_142.contacts.pairs.txt.gz,GSM4383682_hippocampus-p001-cb_142,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383683_hippocampus-p001-cb_143.contacts.pairs.txt.gz,GSM4383683_hippocampus-p001-cb_143,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383684_hippocampus-p001-cb_144.contacts.pairs.txt.gz,GSM4383684_hippocampus-p001-cb_144,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383685_hippocampus-p001-cb_145.contacts.pairs.txt.gz,GSM4383685_hippocampus-p001-cb_145,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383686_hippocampus-p001-cb_146.contacts.pairs.txt.gz,GSM4383686_hippocampus-p001-cb_146,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383687_hippocampus-p001-cb_147.contacts.pairs.txt.gz,GSM4383687_hippocampus-p001-cb_147,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383688_hippocampus-p001-cb_148.contacts.pairs.txt.gz,GSM4383688_hippocampus-p001-cb_148,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383689_hippocampus-p001-cb_149.contacts.pairs.txt.gz,GSM4383689_hippocampus-p001-cb_149,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383690_hippocampus-p001-cb_150.contacts.pairs.txt.gz,GSM4383690_hippocampus-p001-cb_150,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383691_hippocampus-p001-cb_151.contacts.pairs.txt.gz,GSM4383691_hippocampus-p001-cb_151,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383692_hippocampus-p001-cb_152.contacts.pairs.txt.gz,GSM4383692_hippocampus-p001-cb_152,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383693_hippocampus-p001-cb_153.contacts.pairs.txt.gz,GSM4383693_hippocampus-p001-cb_153,Oligodendrocyte Progenitor
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383694_hippocampus-p001-cb_154.contacts.pairs.txt.gz,GSM4383694_hippocampus-p001-cb_154,Neonatal Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383695_hippocampus-p001-cb_155.contacts.pairs.txt.gz,GSM4383695_hippocampus-p001-cb_155,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383696_hippocampus-p001-cb_156.contacts.pairs.txt.gz,GSM4383696_hippocampus-p001-cb_156,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383697_hippocampus-p001-cb_157.contacts.pairs.txt.gz,GSM4383697_hippocampus-p001-cb_157,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383698_hippocampus-p001-cb_158.contacts.pairs.txt.gz,GSM4383698_hippocampus-p001-cb_158,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383699_hippocampus-p001-cb_159.contacts.pairs.txt.gz,GSM4383699_hippocampus-p001-cb_159,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383700_hippocampus-p001-cb_160.contacts.pairs.txt.gz,GSM4383700_hippocampus-p001-cb_160,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383701_hippocampus-p001-cb_161.contacts.pairs.txt.gz,GSM4383701_hippocampus-p001-cb_161,Neonatal Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383702_hippocampus-p001-cb_162.contacts.pairs.txt.gz,GSM4383702_hippocampus-p001-cb_162,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383703_hippocampus-p001-cb_163.contacts.pairs.txt.gz,GSM4383703_hippocampus-p001-cb_163,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383704_hippocampus-p001-cb_164.contacts.pairs.txt.gz,GSM4383704_hippocampus-p001-cb_164,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383705_hippocampus-p001-cb_165.contacts.pairs.txt.gz,GSM4383705_hippocampus-p001-cb_165,Neonatal Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383706_hippocampus-p001-cb_166.contacts.pairs.txt.gz,GSM4383706_hippocampus-p001-cb_166,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383707_hippocampus-p001-cb_167.contacts.pairs.txt.gz,GSM4383707_hippocampus-p001-cb_167,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383708_hippocampus-p001-cb_168.contacts.pairs.txt.gz,GSM4383708_hippocampus-p001-cb_168,Neonatal Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383709_hippocampus-p001-cb_169.contacts.pairs.txt.gz,GSM4383709_hippocampus-p001-cb_169,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383710_hippocampus-p001-cb_170.contacts.pairs.txt.gz,GSM4383710_hippocampus-p001-cb_170,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383711_hippocampus-p001-cb_171.contacts.pairs.txt.gz,GSM4383711_hippocampus-p001-cb_171,Neonatal Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383712_hippocampus-p001-cb_172.contacts.pairs.txt.gz,GSM4383712_hippocampus-p001-cb_172,Neonatal Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383713_hippocampus-p001-cb_173.contacts.pairs.txt.gz,GSM4383713_hippocampus-p001-cb_173,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383714_hippocampus-p001-cb_174.contacts.pairs.txt.gz,GSM4383714_hippocampus-p001-cb_174,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383715_hippocampus-p001-cb_175.contacts.pairs.txt.gz,GSM4383715_hippocampus-p001-cb_175,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383716_hippocampus-p001-cb_176.contacts.pairs.txt.gz,GSM4383716_hippocampus-p001-cb_176,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383717_hippocampus-p001-cb_177.contacts.pairs.txt.gz,GSM4383717_hippocampus-p001-cb_177,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383718_hippocampus-p001-cb_178.contacts.pairs.txt.gz,GSM4383718_hippocampus-p001-cb_178,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383719_hippocampus-p001-cb_179.contacts.pairs.txt.gz,GSM4383719_hippocampus-p001-cb_179,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383720_hippocampus-p001-cb_180.contacts.pairs.txt.gz,GSM4383720_hippocampus-p001-cb_180,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383721_hippocampus-p001-cb_181.contacts.pairs.txt.gz,GSM4383721_hippocampus-p001-cb_181,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383722_hippocampus-p001-cb_182.contacts.pairs.txt.gz,GSM4383722_hippocampus-p001-cb_182,Neonatal Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383723_hippocampus-p001-cb_183.contacts.pairs.txt.gz,GSM4383723_hippocampus-p001-cb_183,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383724_hippocampus-p001-cb_184.contacts.pairs.txt.gz,GSM4383724_hippocampus-p001-cb_184,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383725_hippocampus-p001-cb_185.contacts.pairs.txt.gz,GSM4383725_hippocampus-p001-cb_185,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383726_hippocampus-p001-cb_186.contacts.pairs.txt.gz,GSM4383726_hippocampus-p001-cb_186,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383727_hippocampus-p001-cb_187.contacts.pairs.txt.gz,GSM4383727_hippocampus-p001-cb_187,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383728_hippocampus-p001-cb_188.contacts.pairs.txt.gz,GSM4383728_hippocampus-p001-cb_188,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383729_hippocampus-p001-cb_189.contacts.pairs.txt.gz,GSM4383729_hippocampus-p001-cb_189,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383730_hippocampus-p001-cb_190.contacts.pairs.txt.gz,GSM4383730_hippocampus-p001-cb_190,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383731_hippocampus-p001-cb_191.contacts.pairs.txt.gz,GSM4383731_hippocampus-p001-cb_191,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383732_hippocampus-p001-cb_192.contacts.pairs.txt.gz,GSM4383732_hippocampus-p001-cb_192,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383733_hippocampus-p001-cb_193.contacts.pairs.txt.gz,GSM4383733_hippocampus-p001-cb_193,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383734_hippocampus-p001-cb_194.contacts.pairs.txt.gz,GSM4383734_hippocampus-p001-cb_194,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383735_hippocampus-p001-cb_195.contacts.pairs.txt.gz,GSM4383735_hippocampus-p001-cb_195,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383736_hippocampus-p001-cb_196.contacts.pairs.txt.gz,GSM4383736_hippocampus-p001-cb_196,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383737_hippocampus-p001-cb_197.contacts.pairs.txt.gz,GSM4383737_hippocampus-p001-cb_197,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383738_hippocampus-p001-cb_198.contacts.pairs.txt.gz,GSM4383738_hippocampus-p001-cb_198,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383739_hippocampus-p001-cb_199.contacts.pairs.txt.gz,GSM4383739_hippocampus-p001-cb_199,Neonatal Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383740_hippocampus-p001-cb_200.contacts.pairs.txt.gz,GSM4383740_hippocampus-p001-cb_200,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383741_hippocampus-p001-cb_201.contacts.pairs.txt.gz,GSM4383741_hippocampus-p001-cb_201,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383742_hippocampus-p001-cb_202.contacts.pairs.txt.gz,GSM4383742_hippocampus-p001-cb_202,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383743_hippocampus-p001-cb_203.contacts.pairs.txt.gz,GSM4383743_hippocampus-p001-cb_203,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383744_hippocampus-p001-cb_204.contacts.pairs.txt.gz,GSM4383744_hippocampus-p001-cb_204,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383745_hippocampus-p001-cb_205.contacts.pairs.txt.gz,GSM4383745_hippocampus-p001-cb_205,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383746_hippocampus-p001-cb_206.contacts.pairs.txt.gz,GSM4383746_hippocampus-p001-cb_206,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383747_hippocampus-p001-cb_207.contacts.pairs.txt.gz,GSM4383747_hippocampus-p001-cb_207,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383748_hippocampus-p001-cb_208.contacts.pairs.txt.gz,GSM4383748_hippocampus-p001-cb_208,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383749_hippocampus-p001-cb_209.contacts.pairs.txt.gz,GSM4383749_hippocampus-p001-cb_209,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383750_hippocampus-p001-cb_210.contacts.pairs.txt.gz,GSM4383750_hippocampus-p001-cb_210,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383751_hippocampus-p001-cb_211.contacts.pairs.txt.gz,GSM4383751_hippocampus-p001-cb_211,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383752_hippocampus-p001-cb_212.contacts.pairs.txt.gz,GSM4383752_hippocampus-p001-cb_212,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383753_hippocampus-p001-cb_213.contacts.pairs.txt.gz,GSM4383753_hippocampus-p001-cb_213,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383754_hippocampus-p001-cb_214.contacts.pairs.txt.gz,GSM4383754_hippocampus-p001-cb_214,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383755_hippocampus-p001-cb_215.contacts.pairs.txt.gz,GSM4383755_hippocampus-p001-cb_215,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383756_hippocampus-p001-cb_216.contacts.pairs.txt.gz,GSM4383756_hippocampus-p001-cb_216,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383757_hippocampus-p001-cb_217.contacts.pairs.txt.gz,GSM4383757_hippocampus-p001-cb_217,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383758_hippocampus-p001-cb_218.contacts.pairs.txt.gz,GSM4383758_hippocampus-p001-cb_218,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383759_hippocampus-p001-cb_219.contacts.pairs.txt.gz,GSM4383759_hippocampus-p001-cb_219,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383760_hippocampus-p001-cb_220.contacts.pairs.txt.gz,GSM4383760_hippocampus-p001-cb_220,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383761_hippocampus-p001-cb_221.contacts.pairs.txt.gz,GSM4383761_hippocampus-p001-cb_221,Neonatal Neuron 2
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383762_hippocampus-p001-cb_222.contacts.pairs.txt.gz,GSM4383762_hippocampus-p001-cb_222,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383763_hippocampus-p001-cb_223.contacts.pairs.txt.gz,GSM4383763_hippocampus-p001-cb_223,Neonatal Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383764_hippocampus-p001-cb_224.contacts.pairs.txt.gz,GSM4383764_hippocampus-p001-cb_224,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383765_hippocampus-p001-cb_225.contacts.pairs.txt.gz,GSM4383765_hippocampus-p001-cb_225,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4383766_hippocampus-p001-cb_226.contacts.pairs.txt.gz,GSM4383766_hippocampus-p001-cb_226,Neonatal Neuron 1
